player_id,name,team,role,age,appearances_last_season,starts_last_season,minutes_last_season,goals_last_season,assists_last_season,clean_sheets_last_season,goals_conceded_last_season,saves_last_season,penalties_scored_last_season,average_rating_last_season,fantasy_average_last_season,injury_risk,injury_risk_available,starting_probability,growth_potential,set_piece_level,data_source,notes,yellow_cards_last_season,red_cards_last_season
153408,Daniel Oyegoke,Verona,D,22,5,0,110,0,0,0,0,0,0,6.335,6.24,0.2,False,0.073,88,0,api_football_fixtures_2024,,1,0
323369,Mathias Fjørtoft Løvik,Parma,D,22,6,0,105,0,0,0,0,0,0,6.463,6.46,0.2,False,0.058,88,0,api_football_fixtures_2024,,0,0
455316,Tiago Gabriel,Lecce,D,21,2,0,94,0,0,0,0,0,0,7.236,7.24,0.2,False,0.157,88,0,api_football_fixtures_2024,,0,0
20656,Enzo Ebosse,Udinese,D,26,2,0,90,0,0,0,0,0,0,6.9,6.65,0.2,False,0.15,68,0,api_football_fixtures_2024,,1,0
320335,James Abankwah,Udinese,D,21,6,0,89,0,0,0,0,0,0,6.643,6.56,0.2,False,0.049,88,0,api_football_fixtures_2024,,1,0
561,Tyronne Ebuehi,Empoli,D,30,4,0,74,0,0,0,0,0,0,6.674,6.67,0.2,False,0.062,48,0,api_football_fixtures_2024,,0,0
30853,Kevin Bonifazi,Lecce,D,29,3,0,67,0,0,0,0,0,0,6.431,6.43,0.2,False,0.074,48,0,api_football_fixtures_2024,,0,0
135505,Samuel Dahl,AS Roma,D,22,2,0,41,0,0,0,0,0,0,6.229,6.23,0.2,False,0.068,88,0,api_football_fixtures_2024,,0,0
350857,Oliver Provstgaard,Lazio,D,22,2,0,33,0,0,0,0,0,0,6.567,6.32,0.2,False,0.055,88,0,api_football_fixtures_2024,,1,0
19073,Ben Godfrey,Atalanta,D,27,1,0,22,0,0,0,0,0,0,6.7,6.7,0.2,False,0.073,58,0,api_football_fixtures_2024,,0,0
530,Mitchel Bakker,Atalanta,D,25,1,0,21,0,0,0,0,0,0,6.7,6.7,0.2,False,0.07,68,0,api_football_fixtures_2024,,0,0
268728,Saba Sazonov,Torino,D,23,1,0,11,0,0,0,0,0,0,6.3,6.3,0.2,False,0.037,78,0,api_football_fixtures_2024,,0,0
1315,Petar Stojanović,Empoli,D,30,1,0,9,0,0,0,0,0,0,6.5,6.5,0.2,False,0.03,48,0,api_football_fixtures_2024,,0,0
769,Alessandro Florenzi,AC Milan,D,34,1,0,4,0,0,0,0,0,0,0.0,0.0,0.2,False,0.013,28,0,api_football_fixtures_2024,,0,0
274299,Yllan Okou,Verona,D,23,1,0,1,0,0,0,0,0,0,0.0,0.0,0.2,False,0.003,78,0,api_football_fixtures_2024,,0,0
556,Mile Svilar,AS Roma,P,26,38,38,3429,0,0,16,35,118,0,7.194,6.26,0.2,False,1.0,68,0,api_football_fixtures_2024,,1,0
56459,Wladimiro Falcone,Lecce,P,30,38,38,3420,0,0,9,58,129,0,7.079,5.61,0.2,False,1.0,48,0,api_football_fixtures_2024,,2,0
31156,Vanja Milinković-Savić,Torino,P,28,37,37,3330,0,0,10,42,135,0,7.346,6.49,0.2,False,1.0,58,0,api_football_fixtures_2024,,3,0
199578,Zion Suzuki,Parma,P,23,37,37,3315,0,0,7,53,100,0,7.012,5.53,0.2,False,0.999,78,0,api_football_fixtures_2024,,2,1
22221,Mike Maignan,AC Milan,P,30,37,37,3295,0,0,12,41,99,0,7.106,6.07,0.2,False,0.997,48,0,api_football_fixtures_2024,,1,0
30611,Lorenzo Montipò,Verona,P,29,36,36,3240,0,0,8,64,100,0,6.803,5.11,0.2,False,1.0,48,0,api_football_fixtures_2024,,0,0
882,David De Gea,Fiorentina,P,35,35,35,3150,0,1,11,38,98,0,7.226,6.33,0.2,False,1.0,18,0,api_football_fixtures_2024,,1,0
30417,Marco Carnesecchi,Atalanta,P,25,34,34,3060,0,0,13,34,98,0,7.2,6.19,0.2,False,1.0,68,0,api_football_fixtures_2024,,1,0
312,Alex Meret,Napoli,P,28,34,34,3006,0,0,16,25,61,0,6.983,6.42,0.2,False,0.995,58,0,api_football_fixtures_2024,,0,0
30670,Michele Di Gregorio,Juventus,P,28,33,33,2970,0,0,14,32,72,0,7.036,6.07,0.2,False,1.0,58,0,api_football_fixtures_2024,,0,0
2802,Yann Sommer,Inter,P,37,33,33,2970,0,0,13,32,85,0,7.1,6.22,0.2,False,1.0,18,0,api_football_fixtures_2024,,0,0
81012,Devis Vásquez,Empoli,P,27,32,32,2880,0,0,6,45,83,0,6.781,5.44,0.2,False,1.0,58,0,api_football_fixtures_2024,,2,0
30519,Stefano Turati,Monza,P,24,30,30,2677,0,0,2,52,95,0,7.071,5.52,0.2,False,0.997,78,0,api_football_fixtures_2024,,1,0
31037,Ivan Provedel,Lazio,P,31,29,29,2610,0,0,5,42,53,0,6.876,5.43,0.2,False,1.0,38,0,api_football_fixtures_2024,,0,0
31631,Nicola Leali,Genoa,P,32,29,29,2610,0,0,10,31,86,0,7.152,6.17,0.2,False,1.0,38,0,api_football_fixtures_2024,,1,0
2998,Łukasz Skorupski,Bologna,P,34,27,27,2365,0,0,8,33,53,0,6.831,5.7,0.2,False,0.992,28,0,api_football_fixtures_2024,,1,0
143648,Maduka Okoye,Udinese,P,26,25,25,2250,0,0,4,40,73,0,6.988,5.37,0.2,False,1.0,68,0,api_football_fixtures_2024,,1,0
30731,Elia Caprile,Cagliari,P,24,22,21,1953,0,0,7,23,53,0,7.174,6.13,0.2,False,0.964,78,0,api_football_fixtures_2024,,0,0
8574,Jean Butez,Como,P,30,19,18,1665,0,0,5,20,49,0,7.095,6.04,0.2,False,0.955,48,0,api_football_fixtures_2024,,0,0
162445,Filip Stanković,Venezia,P,23,16,16,1368,0,0,0,23,62,0,7.358,6.08,0.2,False,0.985,78,0,api_football_fixtures_2024,,1,0
30765,Ionuț Radu,Venezia,P,28,15,15,1350,0,0,4,18,48,0,7.067,5.83,0.2,False,1.0,58,0,api_football_fixtures_2024,,1,0
50054,Simone Scuffet,Cagliari,P,29,14,14,1260,0,0,1,24,36,0,6.8,5.09,0.2,False,1.0,48,0,api_football_fixtures_2024,,0,0
197830,Răzvan Sava,Udinese,P,23,12,12,1080,0,0,4,16,38,0,7.025,5.65,0.2,False,1.0,78,0,api_football_fixtures_2024,,1,0
31098,Federico Ravaglia,Bologna,P,26,12,11,1055,0,0,4,14,10,0,6.701,5.53,0.2,False,0.935,68,0,api_football_fixtures_2024,,0,0
1624,Pepe Reina,Como,P,43,12,12,1035,0,0,2,14,28,0,6.7,5.45,0.2,False,0.987,18,0,api_football_fixtures_2024,,0,1
26644,Christos Mandas,Lazio,P,24,9,9,810,0,0,4,7,20,0,7.189,6.41,0.2,False,1.0,78,0,api_football_fixtures_2024,,0,0
31566,Semuel Pizzignacco,Monza,P,24,9,8,736,0,0,1,17,23,0,6.707,4.82,0.2,False,0.895,78,0,api_football_fixtures_2024,,0,0
30441,Emil Audero,Como,P,28,8,8,720,0,0,0,18,17,0,6.5,4.25,0.2,False,1.0,58,0,api_football_fixtures_2024,,0,0
1282,Jesse Joronen,Venezia,P,32,8,7,702,0,0,2,15,27,0,6.859,4.98,0.2,False,0.905,38,0,api_football_fixtures_2024,,0,0
30418,Pierluigi Gollini,Genoa,P,30,7,7,630,0,0,1,15,18,0,6.771,4.99,0.2,False,1.0,48,0,api_football_fixtures_2024,,1,0
3737,Alen Sherri,Cagliari,P,28,7,7,622,0,0,1,11,20,0,6.965,5.39,0.2,False,0.996,58,0,api_football_fixtures_2024,,0,0
46988,Josep Martínez,Inter,P,27,5,5,450,0,0,3,3,12,0,7.36,6.76,0.2,False,1.0,58,0,api_football_fixtures_2024,,0,0
30915,Marco Silvestri,Empoli,P,34,5,5,450,0,0,0,11,17,0,6.66,4.46,0.2,False,1.0,28,0,api_football_fixtures_2024,,0,0
849,Mattia Perin,Juventus,P,33,5,5,450,0,0,3,3,13,0,7.14,6.54,0.2,False,1.0,28,0,api_football_fixtures_2024,,0,0
30394,Pietro Terracciano,Fiorentina,P,35,3,3,270,0,0,1,3,11,0,7.233,6.23,0.2,False,1.0,18,0,api_football_fixtures_2024,,0,0
2674,Rui Patrício,Atalanta,P,37,3,3,270,0,0,1,3,11,0,7.267,6.27,0.2,False,1.0,18,0,api_football_fixtures_2024,,0,0
31383,Simone Perilli,Verona,P,30,2,2,180,0,0,0,2,9,0,7.05,6.05,0.2,False,1.0,48,0,api_football_fixtures_2024,,0,0
45083,Benjamin Siegrist,Genoa,P,33,2,2,153,0,0,0,2,10,0,7.665,6.66,0.2,False,0.955,28,0,api_football_fixtures_2024,,0,0
31069,Marco Sportiello,AC Milan,P,33,2,1,125,0,0,0,2,4,0,6.468,5.47,0.2,False,0.558,28,0,api_football_fixtures_2024,,0,0
30642,Alberto Paleari,Torino,P,33,1,1,90,0,0,0,3,4,0,7.2,4.2,0.2,False,1.0,28,0,api_football_fixtures_2024,,0,0
189,Daniele Padelli,Udinese,P,40,1,1,90,0,0,1,0,3,0,7.3,7.3,0.2,False,1.0,18,0,api_football_fixtures_2024,,0,0
393947,Jacopo Seghetti,Empoli,P,20,1,1,90,0,0,0,3,3,0,6.2,3.2,0.2,False,1.0,95,0,api_football_fixtures_2024,,0,0
2465,Juan Musso,Atalanta,P,31,1,1,90,0,0,1,0,4,0,7.7,7.7,0.2,False,1.0,38,0,api_football_fixtures_2024,,0,0
47246,Leandro Chichizola,Parma,P,35,1,1,90,0,0,0,3,4,0,6.9,3.9,0.2,False,1.0,18,0,api_football_fixtures_2024,,0,0
31445,Daniele Sommariva,Genoa,P,28,1,0,27,0,0,0,1,2,0,6.6,5.6,0.2,False,0.09,58,0,api_football_fixtures_2024,,0,0
308673,Andrea Mazza,Monza,P,21,1,0,10,0,0,0,0,0,0,6.6,6.6,0.2,False,0.033,88,0,api_football_fixtures_2024,,0,0
135863,Giuseppe Ciocci,Cagliari,P,23,1,0,8,0,0,0,0,0,0,6.9,6.9,0.2,False,0.027,78,0,api_football_fixtures_2024,,0,0
