player_id,name,team,role,age,appearances_last_season,starts_last_season,minutes_last_season,goals_last_season,assists_last_season,clean_sheets_last_season,goals_conceded_last_season,saves_last_season,penalties_faced_last_season,penalties_saved_last_season,penalties_scored_last_season,penalties_missed_last_season,rating_matches,rating_coverage,average_rating_last_season,fantasy_average_last_season,injury_risk,injury_risk_available,starting_probability,set_piece_level,data_source,notes,yellow_cards_last_season,red_cards_last_season,performance_raw,performance_score,starting_score,bonus_raw,bonus_per_90,bonus_percentile,bonus_score,reliability_score,overall_score,overall_rank,role_rank
286475,Edoardo Bove,Fiorentina,C,23,12,11,856,1,2,0,0,0,0,0,0,0,12,1.0,7.125,7.42,0.2,False,0.2894736842105263,0,api_football_fixtures_2024,,3,0,6.966340579710145,65.06,28.95,3.5,0.36799065420560745,67.6328502415459,58.6,31.58,49.39,262,94
30436,Matteo Pessina,Monza,C,28,11,10,856,0,0,0,0,0,0,0,0,0,11,1.0,6.774,6.68,0.2,False,0.2631578947368421,0,api_football_fixtures_2024,,2,0,6.836674146797569,44.43,26.32,-1.0,-0.10514018691588785,16.425120772946862,33.63,28.95,34.88,414,151
56396,Junior Messias,Genoa,C,34,17,8,851,1,1,0,0,0,0,0,0,1,17,1.0,6.797,7.0,0.2,False,0.2105263157894736,1,api_football_fixtures_2024,,1,0,6.837078339208774,44.49,21.05,0.5,0.052878965922444184,41.06280193236715,45.66,44.74,38.96,375,138
288769,Tommaso Baldanzi,AS Roma,C,22,31,5,848,1,1,0,0,0,0,0,0,0,30,0.968,6.659,6.76,0.2,False,0.131578947368421,0,api_football_fixtures_2024,,2,0,6.743857971014493,30.25,13.16,3.0,0.31839622641509435,65.21739130434783,57.38,78.95,40.06,362,129
866,Juan Cuadrado,Atalanta,D,37,23,7,825,0,2,0,0,0,0,0,0,0,22,0.957,7.06,7.08,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,3,0,6.9697015265436315,66.67,18.42,0.5,0.05454545454545454,63.8095238095238,56.6,57.89,50.78,250,96
48079,Jesper Karlsson,Lecce,C,27,20,9,800,2,0,0,0,0,0,0,1,0,20,1.0,6.615,6.84,0.2,False,0.2368421052631578,1,api_football_fixtures_2024,,3,0,6.743072463768116,30.14,23.68,4.5,0.50625,74.39613526570048,61.48,52.63,39.73,367,132
583,João Félix,AC Milan,A,26,15,8,767,2,0,0,0,0,0,0,0,0,15,1.0,7.071,7.37,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,3,0,6.945485958485958,63.67,21.05,4.5,0.5280312907431551,37.93103448275862,44.45,39.47,44.58,319,59
31615,Gaetano Castrovilli,Monza,C,28,21,8,759,0,0,0,0,0,0,0,0,0,20,0.952,6.617,6.62,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,0,0,6.744072463768116,30.28,21.05,0.0,0.0,31.642512077294686,41.6,52.63,34.16,426,153
22239,Cheikh Niasse,Verona,C,25,11,8,757,0,0,0,0,0,0,0,0,0,11,1.0,6.77,6.59,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,4,0,6.835254791958859,44.2,21.05,-2.0,-0.23778071334214002,6.280193236714976,30.03,28.95,32.58,445,156
182280,Kacper Urbański,Monza,C,21,15,7,755,1,0,0,0,0,0,0,0,0,15,1.0,6.801,6.9,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,3,0,6.84108281573499,45.14,18.42,1.5,0.17880794701986755,51.690821256038646,50.77,39.47,39.02,373,136
31390,Pasquale Mazzocchi,Napoli,D,30,20,7,735,0,0,1,0,0,0,0,0,0,20,1.0,6.667,6.62,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,2,0,6.7686866028708135,32.96,18.42,-1.0,-0.12244897959183673,18.095238095238095,35.66,52.63,32.95,442,169
951,Michel Aebischer,Bologna,C,28,14,9,728,0,0,0,0,0,0,0,0,0,14,1.0,6.931,6.86,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,2,0,6.895791133844843,53.99,23.68,-1.0,-0.12362637362637363,14.009661835748794,33.91,36.84,38.82,377,139
335071,Medon Berisha,Lecce,C,22,17,7,722,0,1,0,0,0,0,0,0,0,17,1.0,6.919,6.83,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,5,0,6.893132393262828,53.56,18.42,-1.5,-0.18698060941828257,7.729468599033816,31.18,44.74,37.86,391,146
284570,Brooke Norton-Cuffy,Genoa,D,21,14,8,721,0,0,0,0,0,0,0,0,0,13,0.929,6.531,6.53,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,0,0,6.736680730752501,28.1,21.05,0.0,0.0,46.42857142857143,48.41,34.21,32.33,448,172
346866,Samuel Mbangula,Juventus,A,21,23,7,710,3,3,0,0,0,0,0,0,0,19,0.826,7.144,7.64,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,1,0,6.993923296077142,70.18,18.42,11.5,1.4577464788732393,87.06896551724138,66.35,50.0,53.26,228,44
137,Sergi Roberto,Como,D,33,13,8,696,0,1,0,0,0,0,0,0,0,13,1.0,6.748,6.67,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,4,0,6.82216557923735,41.72,21.05,-1.0,-0.12931034482758622,17.142857142857142,35.67,34.21,33.91,433,163
15905,Magnus Kofod Andersen,Venezia,C,26,14,7,692,1,1,0,0,0,0,0,0,0,14,1.0,6.895,7.14,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,1,0,6.880967604433078,51.59,18.42,3.5,0.4552023121387283,71.98067632850241,59.55,36.84,43.08,336,122
56851,Michael Folorunsho,Fiorentina,C,27,20,6,685,0,0,0,0,0,0,0,0,0,16,0.8,6.991,6.87,0.2,False,0.1578947368421052,0,api_football_fixtures_2024,,5,0,6.924413848631239,58.57,15.79,-2.5,-0.3284671532846715,4.3478260869565215,30.27,42.11,38.33,382,141
6409,Nahuel Estévez,Parma,C,30,14,7,664,0,0,0,0,0,0,0,0,0,14,1.0,6.757,6.69,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,2,0,6.824144075021313,42.43,18.42,-1.0,-0.13554216867469882,13.043478260869565,34.31,36.84,33.56,438,155
22174,Adrien Tameze,Torino,C,31,20,9,659,0,0,0,0,0,0,0,0,0,17,0.85,6.627,6.55,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,3,0,6.758970231100665,32.43,23.68,-1.5,-0.20485584218512898,6.763285024154589,31.72,44.74,31.91,455,160
142442,Rui Modesto,Udinese,C,26,20,4,612,0,1,0,0,0,0,0,0,0,17,0.85,6.869,6.89,0.2,False,0.1052631578947368,0,api_football_fixtures_2024,,1,0,6.870159420289855,49.84,10.53,0.5,0.07352941176470588,42.99516908212561,47.16,44.74,38.58,380,140
118956,Lameck Banda,Lecce,A,24,15,6,609,0,1,0,0,0,0,0,0,0,15,1.0,6.757,6.79,0.2,False,0.1578947368421052,0,api_football_fixtures_2024,,1,0,6.8109145299145295,44.03,15.79,0.5,0.07389162561576354,25.0,39.91,39.47,35.26,411,82
1090,Antoine Bernede,Verona,C,26,14,7,598,1,0,0,0,0,0,0,0,0,14,1.0,6.724,6.87,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,2,0,6.810555839727195,40.28,18.42,2.0,0.3010033444816054,62.80193236714976,55.11,36.84,38.01,387,143
309388,Matteo Prati,Cagliari,C,22,12,8,579,0,0,0,0,0,0,0,0,0,11,0.917,6.496,6.45,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,1,0,6.738028985507246,29.43,21.05,-0.5,-0.07772020725388601,18.84057971014493,37.8,28.95,29.36,517,182
47522,Douglas Luiz,Juventus,C,27,19,3,522,0,0,0,0,0,0,0,0,0,18,0.947,7.044,6.99,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,2,0,6.953023646071701,63.03,7.89,-1.0,-0.17241379310344826,8.695652173913043,34.84,47.37,39.85,365,131
37437,Abdou Harroui,Verona,C,27,10,5,462,1,2,0,0,0,0,0,0,0,10,1.0,6.722,7.17,0.2,False,0.131578947368421,0,api_football_fixtures_2024,,1,0,6.8214299516908214,41.99,13.16,4.5,0.8766233766233766,87.92270531400966,62.86,26.32,37.65,394,147
197779,Mohamed Kaba,Lecce,C,24,15,2,452,0,0,0,0,0,0,0,0,0,15,1.0,6.658,6.62,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,1,0,6.779797101449276,35.52,5.26,-0.5,-0.09955752212389381,16.908212560386474,38.94,39.47,29.4,515,181
91424,Drissa Camara,Parma,C,23,21,1,444,0,0,0,0,0,0,0,0,0,18,0.857,6.762,6.69,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,3,0,6.81944469870328,41.68,2.63,-1.5,-0.30405405405405406,4.830917874396135,35.08,47.37,31.12,468,165
191979,Jacob Ondrejka,Parma,C,23,12,3,428,5,0,0,0,0,0,0,0,0,12,1.0,7.586,8.84,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,0,0,7.139215579710145,86.2,7.89,15.0,3.1542056074766354,99.51690821256038,65.96,31.58,53.37,226,80
56207,Paulo Azzi,Cagliari,D,31,6,5,427,0,0,0,0,0,0,0,0,0,6,1.0,7.011,6.84,0.2,False,0.131578947368421,0,api_football_fixtures_2024,,2,0,6.902825542878174,55.6,13.16,-1.0,-0.2107728337236534,9.523809523809524,36.98,15.79,34.36,422,155
42007,Daniel Silva,Verona,C,25,11,4,425,0,0,0,0,0,0,0,0,0,11,1.0,6.614,6.57,0.2,False,0.1052631578947368,0,api_football_fixtures_2024,,1,0,6.779899953249182,35.54,10.53,-0.5,-0.10588235294117646,15.942028985507244,39.08,28.95,29.18,523,186
311083,Cher Ndour,Fiorentina,C,21,9,4,407,0,0,0,0,0,0,0,0,0,8,0.889,6.811,6.76,0.2,False,0.1052631578947368,0,api_football_fixtures_2024,,1,0,6.85396066252588,47.22,10.53,-0.5,-0.11056511056511056,14.975845410628018,39.09,21.05,32.09,450,157
382945,Kevin Zeroli,Monza,C,20,9,4,405,0,1,0,0,0,0,0,0,0,9,1.0,6.6,6.71,0.2,False,0.1052631578947368,0,api_football_fixtures_2024,,0,0,6.786996501749125,36.62,10.53,1.0,0.2222222222222222,54.589371980676326,51.42,23.68,31.86,457,161
1938,Ruslan Malinovskyi,Genoa,C,32,9,4,383,0,2,0,0,0,0,0,0,0,9,1.0,7.127,7.24,0.2,False,0.1052631578947368,0,api_football_fixtures_2024,,2,0,6.950548225887056,62.65,10.53,1.0,0.2349869451697128,56.52173913043478,51.95,23.68,41.1,353,127
30780,Luca Mazzitelli,Como,C,30,11,3,358,1,1,0,0,0,0,0,0,0,11,1.0,6.999,7.32,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,1,0,6.916512856474988,57.31,7.89,3.5,0.8798882681564246,88.40579710144928,60.93,28.95,41.61,347,125
20638,Enzo Le Fée,AS Roma,C,25,6,4,319,0,0,0,0,0,0,0,0,0,6,1.0,6.836,6.75,0.2,False,0.1052631578947368,0,api_football_fixtures_2024,,1,0,6.863034559643255,48.69,10.53,-0.5,-0.14106583072100312,12.560386473429952,40.2,15.79,32.09,450,157
22016,Rémi Oudin,Lecce,C,29,11,3,308,0,0,0,0,0,0,0,0,0,11,1.0,6.687,6.64,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,1,0,6.8058031790556335,39.53,7.89,-0.5,-0.14610389610389612,11.83574879227053,40.27,28.95,30.22,485,172
3173,Ismaël Bennacer,AC Milan,C,28,6,4,302,0,0,0,0,0,0,0,0,0,6,1.0,6.988,6.82,0.2,False,0.1052631578947368,0,api_football_fixtures_2024,,2,0,6.898111482720179,54.36,10.53,-1.0,-0.2980132450331126,5.314009661835748,38.77,15.79,33.72,435,154
41748,Jean Onana,Genoa,C,26,9,2,298,0,0,0,0,0,0,0,0,0,8,0.889,6.451,6.4,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,1,0,6.751103519668737,31.28,5.26,-0.5,-0.15100671140939598,10.144927536231885,40.09,21.05,25.44,577,207
31555,Nicolas Haas,Empoli,C,29,10,2,291,0,0,0,0,0,0,0,0,0,9,0.9,6.763,6.71,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,1,0,6.8375827086456775,44.58,5.26,-0.5,-0.15463917525773196,9.66183574879227,40.14,23.68,30.51,476,169
353609,Ibrahim Sulemana,Atalanta,C,22,9,3,282,2,0,0,0,0,0,0,0,0,7,0.778,6.894,7.5,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,1,0,6.877070316693505,50.96,7.89,5.5,1.7553191489361701,97.58454106280193,61.35,18.42,37.91,389,144
128353,Matthias Braunöder,Como,C,23,8,3,279,0,0,0,0,0,0,0,0,0,7,0.875,6.243,5.93,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,3,1,6.708292538915727,25.41,7.89,-2.5,-0.8064516129032258,1.4492753623188406,38.51,18.42,23.26,582,208
30535,Stefano Sensi,Monza,C,30,12,2,272,1,0,0,0,0,0,0,1,0,12,1.0,6.865,7.12,0.2,False,0.0526315789473684,1,api_football_fixtures_2024,,0,0,6.868840579710145,49.63,5.26,3.0,0.9926470588235294,91.30434782608695,59.59,31.58,38.32,383,142
453906,Honest Ahanor,Genoa,D,17,6,3,270,0,0,0,0,0,0,0,0,0,6,1.0,6.867,6.87,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,0,0,6.869594773647405,49.87,7.89,0.0,0.0,46.42857142857143,49.18,15.79,34.09,429,160
30922,Davide Faraoni,Verona,D,34,8,3,263,0,0,0,0,0,0,0,0,0,7,0.875,6.835,6.84,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,0,0,6.861202374623427,48.41,7.89,0.0,0.0,46.42857142857143,49.19,18.42,33.98,431,161
381354,Lior Kasa,Genoa,C,20,8,2,235,0,0,0,0,0,0,0,0,0,8,1.0,6.698,6.57,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,2,0,6.821674948240166,42.03,5.26,-1.0,-0.3829787234042553,3.3816425120772946,40.35,21.05,29.27,520,184
286473,Franco Carboni,Venezia,D,22,8,3,228,0,0,0,0,0,0,0,0,0,6,0.75,6.646,6.52,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,2,0,6.818594773647405,41.11,7.89,-1.0,-0.39473684210526316,4.285714285714286,40.76,15.79,28.92,533,195
179843,Lucas Gourna-Douath,AS Roma,C,22,6,2,226,0,0,0,0,0,0,0,0,0,6,1.0,6.698,6.53,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,2,0,6.831188405797102,43.55,5.26,-1.0,-0.39823008849557523,2.898550724637681,40.55,15.79,29.06,529,190
383018,Marco Palestra,Atalanta,D,20,9,2,218,0,0,0,0,0,0,0,0,0,8,0.889,6.882,6.88,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,0,0,6.873695146958305,50.57,5.26,0.0,0.0,46.42857142857143,49.3,21.05,34.5,419,153
44594,Saud Abdulhamid,AS Roma,D,26,4,2,205,0,1,0,0,0,0,0,0,0,4,1.0,6.795,7.04,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,0,0,6.857811004784688,47.83,5.26,1.0,0.43902439024390244,93.33333333333333,58.04,10.53,34.14,427,158
2734,Philip Billing,Napoli,C,29,10,1,201,1,0,0,0,0,0,0,0,0,10,1.0,6.802,7.05,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,1,0,6.848096618357488,46.27,2.63,2.5,1.119402985074627,94.20289855072464,58.07,26.32,35.32,409,150
74,Sofyan Amrabat,Fiorentina,C,29,2,2,180,0,0,0,0,0,0,0,0,0,2,1.0,6.95,6.95,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,0,0,6.878313570487483,51.16,5.26,0.0,0.0,31.642512077294686,46.94,5.26,31.75,460,162
203,Roberto Gagliardini,Monza,C,31,8,0,176,0,0,0,0,0,0,0,0,0,8,1.0,6.55,6.49,0.2,False,0.0,0,api_football_fixtures_2024,,1,0,6.7793892339544515,35.46,0.0,-0.5,-0.2556818181818182,5.797101449275362,42.77,21.05,26.26,576,206
28700,Bjarki Steinn Bjarkason,Venezia,C,25,9,1,171,0,0,0,0,0,0,0,0,0,7,0.778,6.639,6.53,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,2,0,6.810959205582394,40.34,2.63,-1.0,-0.5263157894736842,2.4154589371980677,42.4,18.42,28.14,552,198
199309,Cheick Oumar Conde,Venezia,C,25,9,1,166,0,0,0,0,0,0,0,0,0,7,0.778,6.625,6.51,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,2,0,6.807329575952765,39.77,2.63,-1.0,-0.5421686746987953,1.932367149758454,42.51,18.42,27.97,559,200
39286,Emil Bohinen,Genoa,C,26,3,1,165,0,0,0,0,0,0,0,0,0,3,1.0,6.436,6.44,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.814386893509767,40.88,2.63,0.0,0.0,31.642512077294686,47.16,7.89,27.94,560,201
162451,Anass Salah-Eddine,AS Roma,D,24,3,2,153,0,1,0,0,0,0,0,0,0,3,1.0,6.589,6.92,0.2,False,0.0526315789473684,0,api_football_fixtures_2024,,0,0,6.833672352818805,43.68,5.26,1.0,0.5882352941176471,97.14285714285714,56.85,7.89,32.0,453,173
452430,Sergiu Perciun,Torino,C,19,5,0,148,0,0,0,0,0,0,0,0,0,5,1.0,6.653,6.65,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.8275159420289855,42.96,0.0,0.0,0.0,31.642512077294686,47.41,13.16,28.86,535,193
375321,Richie Sagrado,Venezia,D,21,3,3,143,0,0,0,0,0,0,0,0,0,3,1.0,6.626,6.46,0.2,False,0.0789473684210526,0,api_football_fixtures_2024,,1,0,6.838498439775327,44.5,7.89,-0.5,-0.3146853146853147,6.190476190476191,43.99,7.89,29.73,507,187
48406,Domen Črnigoj,Venezia,C,30,8,1,142,0,0,0,0,0,0,0,0,0,8,1.0,6.564,6.56,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.783389233954451,36.07,2.63,0.0,0.0,31.642512077294686,47.5,21.05,28.31,546,196
334,Simone Verdi,Como,C,33,9,0,125,0,0,0,0,0,0,0,0,0,8,0.889,6.654,6.6,0.2,False,0.0,0,api_football_fixtures_2024,,1,0,6.809103519668737,40.05,0.0,-0.5,-0.36,3.864734299516908,44.37,21.05,28.27,547,197
367577,Simone Pafundi,Udinese,C,19,9,0,113,0,0,0,0,0,0,0,0,0,9,1.0,6.643,6.64,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.800341329335333,38.68,0.0,0.0,0.0,31.642512077294686,47.95,23.68,29.08,528,189
3014,Szymon Żurkowski,Empoli,C,28,5,0,105,0,0,0,0,0,0,0,0,0,5,1.0,6.55,6.55,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.8069159420289855,39.7,0.0,0.0,0.0,31.642512077294686,48.08,13.16,27.89,561,202
51016,Tajon Buchanan,Inter,C,26,6,0,94,0,0,0,0,0,0,0,0,0,6,1.0,6.578,6.58,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.803496098104794,39.17,0.0,0.0,0.0,31.642512077294686,48.26,15.79,28.14,552,198
31493,Filippo Melegoni,Genoa,C,26,3,1,87,0,1,0,0,0,0,0,0,0,3,1.0,6.379,6.71,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.806952110901071,39.71,2.63,1.0,1.0344827586206897,91.78743961352657,53.68,7.89,29.16,524,187
690,Viktor Kovalenko,Empoli,C,29,6,0,78,0,0,0,0,0,0,0,0,0,6,1.0,6.662,6.66,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.822880713489409,42.23,0.0,0.0,0.0,31.642512077294686,48.54,15.79,29.28,519,183
410396,Mattia Liberali,AC Milan,C,18,1,1,62,0,0,0,0,0,0,0,0,0,1,1.0,6.9,6.9,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.872518978605935,50.22,2.63,0.0,0.0,31.642512077294686,48.82,2.63,30.83,473,167
368138,Mateusz Kowalski,Parma,A,20,1,1,57,0,0,0,0,0,0,0,0,0,1,1.0,6.3,6.3,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.825095645095645,46.11,2.63,0.0,0.0,14.224137931034484,47.87,2.63,29.16,524,103
30513,Ben Lhassine Kone,Como,C,25,4,0,53,0,0,0,0,0,0,0,0,0,4,1.0,6.636,6.51,0.2,False,0.0,0,api_football_fixtures_2024,,1,0,6.831954106280193,43.67,0.0,-0.5,-0.8490566037735848,0.966183574879227,47.27,10.53,28.68,539,194
339872,Vasilije Adžić,Juventus,C,19,6,0,50,0,0,0,0,0,0,0,0,0,4,0.667,6.65,6.65,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.834287439613527,44.05,0.0,0.0,0.0,31.642512077294686,49.03,10.53,29.25,521,185
30875,Mattia Valoti,Monza,C,32,5,0,48,0,0,0,0,0,0,0,0,0,4,0.8,6.457,6.36,0.2,False,0.0,0,api_football_fixtures_2024,,1,0,6.80212077294686,38.96,0.0,-0.5,-0.9375,0.4830917874396135,47.49,10.53,27.09,568,204
471649,Saad El Haddad,Venezia,C,20,3,0,33,0,0,0,0,0,0,0,0,0,3,1.0,6.373,6.37,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.806169502205419,39.59,0.0,0.0,0.0,31.642512077294686,49.35,7.89,27.38,564,203
237,Gastón Pereiro,Genoa,C,30,2,0,29,0,0,0,0,0,0,0,0,0,2,1.0,6.7,6.7,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.855586297760211,47.48,0.0,0.0,0.0,31.642512077294686,49.43,5.26,29.76,506,179
22169,Wylan Cyprien,Parma,C,30,2,0,26,0,0,0,0,0,0,0,0,0,2,1.0,6.546,6.55,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.841586297760211,45.22,0.0,0.0,0.0,31.642512077294686,49.48,5.26,28.99,531,191
30506,Daniele Baselli,Como,C,33,2,1,23,0,0,0,0,0,0,0,0,0,1,0.5,6.6,6.6,0.2,False,0.0263157894736842,0,api_football_fixtures_2024,,0,0,6.858233264320221,47.91,2.63,0.0,0.0,31.642512077294686,49.54,2.63,30.21,486,173
443501,Federico Cassa,Atalanta,C,19,2,0,23,0,0,0,0,0,0,0,0,0,2,1.0,6.909,6.91,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.874586297760211,50.56,0.0,0.0,0.0,31.642512077294686,49.54,5.26,30.87,472,166
319919,Oussama El Azzouzi,Bologna,C,24,2,0,21,0,0,0,0,0,0,0,0,0,2,1.0,6.805,6.8,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.865131752305666,49.03,0.0,0.0,0.0,31.642512077294686,49.58,5.26,30.34,482,171
419423,Alberto Manzoni,Atalanta,C,20,1,0,14,0,0,0,0,0,0,0,0,0,1,1.0,6.6,6.6,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.858233264320221,47.91,0.0,0.0,0.0,31.642512077294686,49.72,2.63,29.59,511,180
40563,Filip Marchwiński,Lecce,C,23,1,0,14,0,0,0,0,0,0,0,0,0,1,1.0,6.7,6.7,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.862995169082126,48.68,0.0,0.0,0.0,31.642512077294686,49.72,2.63,29.86,503,178
327897,Arijon Ibrahimović,Lazio,C,20,1,0,11,0,0,0,0,0,0,0,0,0,1,1.0,6.2,6.2,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.839185645272602,44.83,0.0,0.0,0.0,31.642512077294686,49.78,2.63,28.53,542,195
172,Dele Alli,Como,C,29,1,0,10,0,0,0,0,0,0,0,0,0,1,1.0,5.6,4.6,0.2,False,0.0,0,api_football_fixtures_2024,,0,1,6.810614216701174,40.29,0.0,-1.0,-9.0,0.0,49.45,2.63,26.86,569,205
409411,Ali Jasim Elaibi,Como,A,21,2,0,9,0,0,0,0,0,0,0,0,0,1,0.5,6.5,6.5,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.834619454619454,47.52,0.0,0.0,0.0,14.224137931034484,49.65,2.63,29.44,514,101
30551,Nunzio Lella,Venezia,C,25,1,0,8,0,0,0,0,0,0,0,0,0,1,1.0,6.7,6.7,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.862995169082126,48.68,0.0,0.0,0.0,31.642512077294686,49.84,2.63,29.89,499,177
15719,Oliver Abildgaard,Como,C,29,1,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,False,0.0,0,api_football_fixtures_2024,,0,0,6.871144927536232,50.0,0.0,0.0,0.0,31.642512077294686,49.86,0.0,29.96,496,176
1807,Evan Ndicka,AS Roma,D,26,38,38,3429,0,1,16,0,0,0,0,0,0,38,1.0,7.087,7.09,0.2,False,1.0,0,api_football_fixtures_2024,,2,0,7.012301105428147,73.09,100.0,0.0,0.0,46.42857142857143,47.17,100.0,77.38,33,10
127035,Federico Baschirotto,Lecce,D,29,38,38,3420,2,0,9,0,0,0,0,0,0,38,1.0,6.932,7.05,0.2,False,1.0,0,api_football_fixtures_2024,,3,0,6.910749381290216,56.95,100.0,4.5,0.11842105263157894,72.38095238095238,67.72,100.0,76.86,36,12
1314,Amir Rrahmani,Napoli,D,31,38,38,3407,1,3,19,0,0,0,0,0,0,38,1.0,7.295,7.43,0.2,False,1.0,0,api_football_fixtures_2024,,2,0,7.148576967497112,88.62,100.0,5.0,0.13208100968594072,74.76190476190476,69.59,100.0,88.42,3,1
31042,Giovanni Di Lorenzo,Napoli,D,32,37,37,3330,3,2,18,0,0,0,0,0,0,37,1.0,7.205,7.42,0.2,False,0.9736842105263158,0,api_football_fixtures_2024,,6,0,7.087587089733904,82.7,97.37,8.0,0.2162162162162162,84.76190476190476,77.37,97.37,87.23,4,2
319,Sebastiano Luperto,Cagliari,D,29,36,36,3249,1,3,7,0,0,0,0,0,0,36,1.0,6.845,6.96,0.2,False,0.9473684210526316,0,api_football_fixtures_2024,,4,0,6.854061859193438,47.18,94.74,4.0,0.11080332409972299,69.52380952380952,65.29,94.74,70.73,69,27
30425,Gianluca Mancini,AS Roma,D,29,37,36,3153,2,0,14,0,0,0,0,0,0,37,1.0,7.012,7.07,0.2,False,0.9473684210526316,0,api_football_fixtures_2024,,8,0,6.962306387979518,65.5,94.74,2.0,0.05708848715509039,64.28571428571429,61.11,97.37,76.49,41,14
37651,Jay Idzes,Venezia,D,25,35,35,3128,1,0,6,0,0,0,0,0,0,35,1.0,6.809,6.82,0.2,False,0.9210526315789472,0,api_football_fixtures_2024,,5,0,6.831317529360591,43.27,92.11,0.5,0.014386189258312022,56.19047619047619,54.81,92.11,65.69,111,45
41144,Dodô,Fiorentina,D,27,35,35,3119,0,5,7,0,0,0,0,0,0,35,1.0,7.006,7.04,0.2,False,0.9210526315789472,0,api_football_fixtures_2024,,8,0,6.956681165724228,64.59,92.11,1.0,0.02885540237255531,59.04761904761905,57.02,92.11,73.71,54,20
25914,Aarón Martín,Genoa,D,28,36,35,3088,0,8,7,0,0,0,0,0,0,36,1.0,7.072,7.22,0.2,False,0.9210526315789472,0,api_football_fixtures_2024,,5,0,6.9999904306220095,71.3,92.11,5.5,0.1602979274611399,77.61904761904762,71.39,94.74,80.04,21,8
31642,Luca Ranieri,Fiorentina,D,26,36,35,3077,1,3,12,0,0,0,0,0,0,36,1.0,6.991,7.06,0.2,False,0.9210526315789472,0,api_football_fixtures_2024,,7,0,6.947919002050581,63.17,92.11,2.5,0.07312317192070197,65.71428571428571,62.16,94.74,74.89,48,17
200,Gabriele Zappa,Cagliari,D,26,37,35,3062,2,0,5,0,0,0,0,0,0,36,0.973,6.821,6.93,0.2,False,0.9210526315789472,0,api_football_fixtures_2024,,4,0,6.838633287764866,44.52,92.11,4.0,0.11757021554539517,70.95238095238095,66.19,94.74,69.37,83,30
